aluno_id,escola_id,professor_id,exper_prof,faltas,nota_port,nota_matem,aluno_sexo,aluno_negro,professor_branco,alimentacao,escola_urbana,escola_rural
13693,244818,24481803,11,5,421,478,1,1,1,1,1,0
13694,244801,24480103,8,2,418,489,0,1,0,1,0,0
13695,205491,20549103,3,4,421,454,0,0,1,0,0,0
13696,244697,24469703,5,2,437,513,0,1,1,1,1,0
13697,244776,24477608,3,3,476,602,0,1,0,1,1,0
13700,130085,13008503,8,7,395,444,1,0,1,0,0,0
13702,205490,20549003,12,4,395,405,0,1,1,1,1,0
13703,244839,24483904,0,7,434,489,1,1,1,1,0,0
13705,128068,12806801,12,8,416,454,0,0,1,1,0,1
13706,244728,24472803,15,0,434,468,0,1,0,0,1,0
13707,244708,24470801,14,4,393,399,1,1,1,1,1,0
13708,128068,12806801,12,0,437,454,1,0,1,0,0,1
13709,244776,24477604,9,60,408,439,0,1,0,1,1,0
13711,244755,24475502,7,0,410,429,0,1,1,1,1,0
13712,209510,20951002,3,21,461,528,0,0,1,0,0,1
13713,244697,24469705,14,4,442,494,1,1,0,1,1,0
13714,128079,12807902,8,3,402,478,1,0,1,0,0,1
13715,244774,24477405,6,0,456,506,0,1,0,0,1,0
13716,169229,16922904,5,7,447,484,0,0,0,0,0,0
13717,244708,24470801,14,8,416,399,1,1,1,1,1,0
13718,244780,24478003,2,4,478,520,1,1,1,0,1,0
13719,128079,12807902,8,11,428,489,0,0,1,0,0,1
13720,244776,24477604,9,9,430,473,0,1,0,1,1,0
13721,257905,25790505,14,17,455,454,1,0,1,0,1,0
13723,244818,24481803,11,14,430,473,0,0,1,1,1,0
13724,244839,24483903,20,8,468,520,0,1,0,0,0,0
13725,244755,24475505,24,8,440,528,1,1,0,1,1,0
13726,244708,24470803,2,6,439,513,1,1,1,1,1,0
13727,159171,15917101,10,11,434,513,1,0,1,0,0,1
13728,244755,24475501,11,7,451,528,0,1,1,1,1,0
13729,244780,24478001,24,4,500,602,0,1,1,1,1,0
13730,244764,24476402,13,5,465,602,0,1,0,1,1,0
13731,244839,24483903,20,1,474,602,0,1,0,0,0,0
13732,244764,24476401,1,35,450,489,1,1,0,1,1,0
13733,244764,24476402,13,16,410,439,1,1,0,1,1,0
13735,244755,24475501,11,4,431,484,1,1,1,0,1,0
13737,244736,24473601,11,33,437,463,1,1,1,1,1,0
13738,244796,24479604,3,3,414,473,1,1,0,1,1,0
13739,244806,24480607,11,16,442,520,1,1,1,1,1,0
13740,208503,20850303,3,6,430,449,0,0,1,0,0,1
13742,244774,24477402,6,15,408,449,0,1,0,1,1,0
13743,244697,24469703,5,2,411,478,1,1,1,1,1,0
13744,205491,20549103,3,4,403,463,1,0,1,0,0,0
13745,244697,24469701,6,4,390,434,1,1,1,0,1,0
13746,259915,25991502,15,26,545,520,0,0,1,0,0,1
13747,259915,25991502,15,14,403,439,0,0,1,0,0,1
13748,244806,24480605,6,0,448,520,0,1,0,1,1,0
13750,244774,24477403,1,20,418,473,1,1,1,1,1,0
13751,193422,19342202,8,1,458,520,0,0,1,0,0,1
13752,244745,24474501,5,2,605,626,0,0,0,0,0,0
13753,244839,24483904,0,0,428,454,0,1,1,0,0,0
13754,244764,24476402,13,4,433,506,1,1,0,0,1,0
13755,244818,24481804,9,4,445,473,1,1,0,0,1,0
13756,259915,25991503,5,42,424,439,1,0,1,1,0,1
13758,259915,25991501,11,8,437,500,1,0,1,1,0,1
13759,128079,12807901,8,17,388,392,1,0,1,1,0,1
13763,244818,24481804,9,4,395,418,1,1,0,1,1,0
13765,205490,20549002,11,2,403,399,1,1,1,1,1,0
13766,205488,20548801,0,13,395,429,1,0,1,1,0,0
13767,128068,12806803,11,28,405,418,1,0,1,1,0,1
13768,244697,24469702,1,21,410,429,1,1,1,1,1,0
13769,244727,24472704,1,5,407,439,1,1,0,0,0,0
13770,128079,12807902,8,16,487,513,0,0,1,0,0,1
13771,257905,25790504,5,27,455,489,0,0,1,0,1,0
13772,244799,24479901,10,1,428,429,0,1,1,0,0,0
13773,193422,19342201,9,12,440,478,0,0,1,0,0,1
13774,205488,20548802,12,3,455,559,0,0,1,1,0,0
13775,189378,18937803,5,8,425,506,1,0,1,0,0,1
13776,216536,21653605,1,3,402,439,1,0,1,0,0,1
13777,205492,20549201,0,5,410,468,1,1,1,1,0,0
13778,216536,21653605,1,7,450,528,0,0,1,0,0,1
13779,244806,24480604,12,15,474,520,1,1,0,1,1,0
13781,257905,25790505,14,29,474,513,0,0,1,0,1,0
13782,257905,25790503,13,19,472,506,0,0,1,0,1,0
13783,244796,24479604,3,7,468,489,0,1,0,1,1,0
13784,257899,25789901,13,9,456,484,0,0,1,0,0,1
13785,244801,24480104,20,8,422,478,0,1,1,0,0,0
13787,253888,25388802,0,10,411,489,1,0,1,1,0,1
13788,253888,25388801,13,13,434,478,1,0,1,0,0,1
13789,257905,25790507,11,2,439,459,1,0,1,0,1,0
13790,244708,24470804,3,1,403,405,1,1,0,1,1,0
13791,257899,25789905,12,15,388,423,0,0,1,1,0,1
13792,253888,25388801,13,19,413,473,1,0,1,0,0,1
13793,244831,24483102,18,7,437,528,1,1,0,1,0,0
13795,193423,19342302,12,9,434,513,1,0,1,1,0,1
13797,261927,26192703,3,11,405,434,0,0,1,0,0,1
13798,261927,26192704,11,9,476,576,0,0,1,0,0,1
13799,261927,26192702,13,17,460,559,0,0,1,0,0,1
13800,244746,24474602,5,1,422,468,0,1,1,1,1,0
13801,221571,22157103,13,1,407,439,0,1,1,0,0,1
13802,221574,22157404,2,6,408,478,0,0,1,0,0,1
13803,244708,24470801,14,3,465,494,0,1,1,1,1,0
13804,244839,24483905,11,9,427,478,0,1,0,1,0,0
13805,244755,24475504,1,38,403,405,1,1,0,1,1,0
13806,216536,21653602,13,0,413,463,1,0,1,0,0,1
13807,244723,24472304,6,4,410,449,0,1,1,1,1,0
13808,244697,24469703,5,10,376,354,1,1,1,1,1,0
13809,244831,24483103,2,6,428,489,1,1,1,1,0,0
13810,244755,24475506,16,6,492,478,0,1,0,1,1,0
13812,244831,24483102,18,17,403,463,1,0,0,0,0,0
13813,244801,24480103,8,15,448,473,1,0,0,0,0,0
13814,264945,26494503,3,8,453,547,0,0,1,0,0,0
13815,244723,24472301,17,7,413,449,1,1,1,1,1,0
13816,112038,11203802,6,2,410,468,1,0,1,1,1,0
13818,130085,13008503,8,3,425,473,1,0,1,0,0,0
13820,244801,24480104,20,6,411,439,1,1,1,0,0,0
13821,130085,13008503,8,3,451,528,1,0,1,0,0,0
13823,128079,12807902,8,14,403,459,0,0,1,1,0,1
13824,128068,12806803,11,36,411,434,0,0,1,1,0,1
13826,244780,24478001,24,7,495,576,0,1,1,1,1,0
13827,257899,25789901,13,1,430,459,0,0,1,1,0,1
13828,244755,24475503,9,3,433,520,1,1,0,1,1,0
13829,244723,24472304,6,2,443,494,1,1,1,1,1,0
13830,244831,24483101,12,12,430,520,0,0,0,1,0,0
13831,244745,24474504,15,4,437,520,0,1,0,1,0,0
13832,244818,24481804,9,23,391,454,0,0,0,0,1,0
13833,244801,24480103,8,19,436,506,0,0,0,0,0,0
13834,244818,24481803,11,7,433,473,0,1,1,0,1,0
13835,244831,24483102,18,9,443,468,1,0,0,1,0,0
13837,257905,25790502,14,18,487,506,1,0,1,0,1,0
13838,244780,24478002,10,1,443,536,0,1,0,1,1,0
13839,161176,16117604,6,2,413,463,1,0,1,0,0,1
13840,161183,16118304,10,3,419,454,1,0,1,1,0,1
13841,161183,16118301,12,3,487,536,1,0,1,1,0,1
13842,161183,16118306,16,23,437,484,0,1,1,1,0,1
13843,162184,16218403,6,2,487,602,1,0,1,0,0,1
13844,244723,24472305,8,43,393,384,0,1,1,1,1,0
13846,203457,20345701,12,3,451,528,0,0,1,0,0,1
13847,244839,24483902,21,8,408,500,0,1,0,0,0,0
13848,244806,24480606,10,7,465,506,0,1,0,1,1,0
13851,169229,16922907,12,15,437,473,1,0,1,1,0,0
13852,166203,16620301,11,13,428,444,1,0,1,1,1,0
13853,244723,24472305,8,1,430,500,0,1,1,1,1,0
13854,244746,24474603,5,25,472,559,0,1,1,1,1,0
13855,164198,16419802,12,3,447,500,1,0,1,0,0,1
13857,164198,16419803,4,3,418,454,1,0,1,0,0,1
13858,164198,16419803,4,1,500,602,0,0,1,0,0,1
13859,244831,24483101,12,4,418,468,1,1,0,0,0,0
13860,176329,17632903,4,7,433,478,0,0,1,0,0,1
13861,168214,16821402,6,12,451,506,0,0,1,0,0,1
13862,168214,16821401,6,2,450,547,1,0,1,0,0,1
13863,168211,16821105,14,0,450,500,0,0,1,1,0,1
13864,123056,12305601,4,17,407,449,1,0,1,1,0,1
13865,168214,16821403,16,17,455,494,1,0,1,0,0,1
13866,168214,16821402,6,5,455,520,0,0,1,0,0,1
13867,168211,16821103,15,9,422,459,0,0,1,1,0,1
13868,168211,16821105,14,12,445,536,0,0,1,1,0,1
13869,168211,16821105,14,4,440,494,1,0,1,1,0,1
13870,168211,16821101,10,25,425,500,1,0,1,1,0,1
13872,123056,12305603,16,4,425,454,1,0,1,0,0,1
13873,123056,12305602,6,9,450,513,0,0,1,1,0,1
13874,189378,18937802,2,1,437,468,0,0,1,1,0,1
13875,168211,16821105,14,17,433,473,1,0,1,1,0,1
13876,168214,16821403,16,0,468,489,0,0,1,0,0,1
13877,168211,16821103,15,33,407,484,1,0,1,1,0,1
13878,168211,16821104,8,8,447,547,1,0,1,1,0,1
13879,234628,23462805,8,4,414,473,1,0,1,0,0,1
13882,169229,16922907,12,0,545,513,1,0,1,1,0,0
13883,169231,16923103,3,6,413,418,1,0,0,1,1,0
13884,244755,24475506,16,3,460,528,1,1,0,1,1,0
13885,244746,24474601,17,11,408,484,0,1,1,0,1,0
13887,264945,26494501,17,10,461,513,0,0,1,0,0,0
13888,244801,24480101,0,1,388,439,0,1,1,0,0,0
13889,264945,26494504,5,5,414,513,1,0,1,0,0,0
13890,264945,26494502,3,13,443,489,1,0,1,0,0,0
13891,244839,24483902,21,4,413,473,0,1,0,1,0,0
13893,264945,26494504,5,5,447,478,0,0,1,0,0,0
13895,244780,24478001,24,17,461,626,0,1,1,1,1,0
13896,244728,24472801,1,6,428,473,1,1,1,1,1,0
13898,221574,22157401,1,14,424,444,0,0,1,0,0,1
13900,244780,24478002,10,28,425,559,0,1,0,1,1,0
13901,244806,24480603,0,3,450,439,0,1,0,1,1,0
13903,225585,22558501,13,4,408,423,1,0,1,1,0,1
13905,261927,26192702,13,1,440,559,0,0,1,0,0,1
13906,169219,16921903,18,17,430,489,0,0,1,0,0,0
13907,169280,16928002,13,1,478,520,0,0,1,0,0,0
13908,264945,26494503,3,12,448,500,0,0,1,0,0,0
13910,244745,24474501,5,2,443,536,0,0,0,1,0,0
13911,244745,24474502,14,17,447,500,0,0,0,0,0,0
13912,169229,16922906,16,3,467,547,0,0,0,0,0,0
13913,169229,16922906,16,3,468,468,1,0,0,0,0,0
13915,169219,16921903,18,3,468,547,0,0,1,0,0,0
13917,244780,24478001,24,10,545,626,0,1,1,1,1,0
13918,244818,24481802,10,13,400,434,0,1,0,0,1,0
13919,169280,16928002,13,4,442,468,1,0,1,0,0,0
13920,244818,24481801,10,10,440,494,1,1,0,0,1,0
13921,262937,26293703,18,13,442,520,0,0,1,0,0,0
13922,244799,24479903,5,8,433,473,1,1,0,1,0,0
13924,169280,16928001,12,6,453,500,1,0,1,0,0,0
13925,244755,24475501,11,9,448,494,0,1,1,1,1,0
13926,244774,24477404,2,1,410,494,0,1,1,1,1,0
13927,244728,24472802,6,12,410,463,1,1,0,1,1,0
13928,244774,24477405,6,2,414,444,1,1,0,1,1,0
13929,244755,24475502,7,6,413,412,1,1,1,1,1,0
13930,244755,24475504,1,2,445,489,1,1,0,1,1,0
13931,244774,24477401,0,2,407,444,1,1,1,1,1,0
13932,169231,16923103,3,0,433,478,1,1,0,0,1,0
13933,169231,16923101,9,5,398,449,0,1,1,1,1,0
13934,262937,26293701,16,10,538,536,1,0,1,0,0,0
13935,244723,24472301,17,11,390,423,1,1,1,1,1,0
13936,209510,20951001,8,19,428,473,1,0,0,0,0,1
13937,244764,24476401,1,37,425,449,0,1,0,1,1,0
13938,244796,24479602,11,4,410,434,0,1,0,1,1,0
13939,225585,22558504,13,13,487,576,0,0,1,0,0,1
13940,201449,20144905,10,5,433,559,1,0,1,1,0,1
13942,244776,24477605,2,8,390,392,0,1,1,1,1,0
13943,244755,24475503,9,1,395,429,1,1,0,1,1,0
13944,221574,22157403,8,14,424,478,1,0,1,0,0,1
13945,244776,24477606,10,2,445,478,1,1,0,1,1,0
13947,166203,16620304,1,7,440,484,0,0,1,0,1,0
13948,169231,16923101,9,54,410,444,1,0,1,1,1,0
13949,244764,24476401,1,21,419,405,1,1,0,1,1,0
13950,244796,24479601,12,2,408,434,0,1,1,1,1,0
13951,225585,22558501,13,24,425,429,1,0,1,0,0,1
13952,257905,25790505,14,9,463,478,0,0,1,1,1,0
13953,169229,16922901,15,4,500,547,0,0,1,0,0,0
13955,244818,24481801,10,0,419,454,1,1,0,1,1,0
13957,264945,26494503,3,3,480,626,1,0,1,0,0,0
13958,169231,16923101,9,5,411,463,0,0,1,1,1,0
13959,169229,16922903,13,16,437,494,1,0,1,0,0,0
13963,244723,24472305,8,2,410,434,1,1,1,1,1,0
13964,244799,24479904,6,27,400,473,0,1,1,0,0,0
13966,244780,24478001,24,9,443,626,0,1,1,1,1,0
13967,169231,16923103,3,7,410,439,1,1,0,0,1,0
13969,205492,20549204,3,4,480,547,0,1,1,1,0,0
13973,170295,17029502,14,1,433,513,1,0,1,0,0,1
13975,201449,20144905,10,4,485,536,1,0,1,0,0,1
13976,244839,24483902,21,3,397,449,0,1,0,1,0,0
13977,173312,17331203,13,12,545,559,1,0,1,0,0,1
13979,244755,24475506,16,2,433,468,0,1,0,1,1,0
13980,244831,24483103,2,10,411,434,0,1,1,1,0,0
13981,244796,24479602,11,29,395,444,0,1,0,1,1,0
13984,244806,24480601,1,6,431,513,1,1,1,1,1,0
13988,244723,24472302,2,15,398,405,1,1,0,1,1,0
13990,173312,17331202,11,2,507,536,1,0,1,0,0,1
13991,173312,17331202,11,23,472,459,0,0,1,1,0,1
13993,244774,24477401,0,4,503,478,1,1,1,1,1,0
13994,244755,24475501,11,12,442,520,0,1,1,1,1,0
13995,112038,11203802,6,35,413,434,1,0,1,1,1,0
13996,244708,24470801,14,6,419,459,0,1,1,1,1,0
13998,218562,21856204,0,7,424,454,0,0,1,1,1,0
13999,244755,24475506,16,3,460,468,0,1,0,1,1,0
14000,244755,24475506,16,0,422,444,1,1,0,1,1,0
14001,180344,18034401,5,5,476,536,0,0,1,0,1,0
14002,180344,18034404,13,4,467,489,0,0,1,0,1,0
14003,244799,24479901,10,10,448,513,0,1,1,0,0,0
14005,203457,20345703,15,11,538,528,0,0,1,1,0,1
14006,169229,16922907,12,9,436,478,0,1,1,1,0,0
14007,244839,24483902,21,7,419,506,1,1,0,0,0,0
14008,244801,24480104,20,20,461,559,1,0,1,0,0,0
14010,203452,20345202,11,31,407,434,1,0,1,1,0,1
14012,203457,20345701,12,18,450,484,0,0,1,1,0,1
14013,169219,16921902,12,11,467,536,0,0,1,0,0,0
14016,244727,24472702,4,12,422,454,0,1,1,1,0,0
14017,203452,20345202,11,18,413,449,1,0,1,1,0,1
14018,203457,20345702,9,11,472,559,0,0,1,0,0,1
14019,244796,24479604,3,11,456,489,0,1,0,1,1,0
14020,244764,24476402,13,8,422,468,0,1,0,1,1,0
14021,244764,24476402,13,2,408,412,1,1,0,1,1,0
14022,244774,24477403,1,5,445,500,0,1,1,1,1,0
14024,244799,24479903,5,2,422,454,0,1,0,1,0,0
14025,264945,26494503,3,24,418,478,0,1,1,0,0,0
14027,244708,24470803,2,0,431,449,0,1,1,1,1,0
14028,234628,23462805,8,12,458,536,0,0,1,0,0,1
14029,244796,24479601,12,6,437,489,1,1,1,1,1,0
14030,244728,24472803,15,10,413,399,0,1,0,0,1,0
14032,189378,18937803,5,2,453,559,0,0,1,0,0,1
14033,244806,24480606,10,2,463,547,0,1,0,1,1,0
14035,244776,24477601,6,9,403,405,1,1,1,1,1,0
14036,189378,18937802,2,20,436,478,1,0,1,1,0,1
14037,244806,24480604,12,3,478,559,0,1,0,1,1,0
14040,244780,24478003,2,8,458,559,1,1,1,1,1,0
14043,244839,24483901,1,2,421,520,1,1,1,1,0,0
14044,169231,16923101,9,21,407,439,0,0,1,1,1,0
14045,189396,18939603,12,12,413,463,1,0,1,0,0,1
14046,189396,18939603,12,10,428,500,0,0,1,0,0,1
14047,189382,18938202,15,13,431,439,1,0,1,0,0,0
14048,244755,24475506,16,5,440,473,1,1,0,1,1,0
14049,189378,18937802,2,1,439,459,0,0,1,0,0,1
14050,244801,24480104,20,4,418,484,0,0,1,0,0,0
14052,189378,18937802,2,2,439,468,1,0,1,0,0,1
14054,189396,18939603,12,11,410,473,1,0,1,1,0,1
14056,244780,24478003,2,0,458,536,0,1,1,1,1,0
14057,244806,24480606,10,1,460,576,0,1,0,1,1,0
14058,264945,26494504,5,9,450,513,1,0,1,0,0,0
14059,244764,24476401,1,3,460,489,0,1,0,1,1,0
14060,244727,24472703,12,7,413,454,0,1,0,0,0,0
14061,244839,24483905,11,14,443,500,1,1,0,0,0,0
14062,244839,24483903,20,2,465,547,0,1,0,0,0,0
14064,244806,24480603,0,7,433,459,0,1,0,0,1,0
14065,191411,19141103,13,11,430,473,1,0,1,0,0,1
14069,244796,24479604,3,13,465,463,0,1,0,1,1,0
14070,244755,24475506,16,7,433,439,0,1,0,1,1,0
14071,170295,17029503,2,3,437,513,0,0,1,1,0,1
14072,244776,24477606,10,3,416,473,1,1,0,1,1,0
14075,201449,20144902,12,2,388,454,1,1,1,1,0,1
14076,201449,20144904,7,8,565,559,0,0,1,0,0,1
14077,201449,20144905,10,0,400,392,1,1,1,1,0,1
14078,201449,20144902,12,5,421,494,0,1,1,1,0,1
14080,169231,16923101,9,36,398,444,1,1,1,1,1,0
14081,203452,20345203,19,25,433,494,0,0,1,0,0,1
14082,203452,20345202,11,9,430,449,0,0,1,1,0,1
14083,244728,24472801,1,5,440,473,1,1,1,0,1,0
14084,205492,20549201,0,5,427,449,1,1,1,1,0,0
14086,205488,20548802,12,7,437,500,1,0,1,0,0,0
14088,244708,24470803,2,0,456,500,0,1,1,1,1,0
14089,244708,24470804,3,9,382,405,1,1,0,1,1,0
14090,244780,24478001,24,8,507,559,1,1,1,1,1,0
14091,244697,24469704,22,0,411,473,0,1,1,1,1,0
14092,244697,24469702,1,11,419,434,1,1,1,1,1,0
14093,244774,24477401,0,6,398,454,1,1,1,1,1,0
14094,205491,20549104,17,0,425,494,0,0,1,0,0,0
14095,244697,24469702,1,17,421,412,1,1,1,1,1,0
14096,205492,20549204,3,9,500,559,1,1,1,0,0,0
14097,205489,20548902,14,11,416,454,1,0,1,0,0,0
14098,161183,16118303,6,2,467,528,0,0,1,0,0,1
14099,212522,21252201,NA,11,461,520,1,0,0,0,1,0
14100,228606,22860601,8,9,445,513,0,1,1,0,0,1
14101,128079,12807902,8,10,418,473,0,0,1,0,0,1
14102,205491,20549102,15,38,422,454,0,0,1,0,0,0
14103,212522,21252204,17,8,433,528,1,0,1,1,1,0
14104,205492,20549201,0,19,421,478,0,1,1,1,0,0
14105,128068,12806801,12,8,431,478,0,0,1,0,0,1
14107,244727,24472702,4,6,418,478,0,1,1,1,0,0
14108,203452,20345203,19,10,472,506,1,0,1,0,0,1
14109,128076,12807602,8,13,414,463,0,0,1,0,0,0
14110,161183,16118304,10,18,436,454,1,0,1,1,0,1
14111,128076,12807601,0,6,421,444,0,0,1,0,0,0
14112,205490,20549003,12,1,393,412,1,1,1,1,1,0
14113,128079,12807902,8,9,451,513,1,0,1,1,0,1
14114,244736,24473602,0,2,434,454,1,1,1,1,1,0
14115,244806,24480602,20,11,465,459,1,1,0,1,1,0
14116,212522,21252201,NA,24,447,478,1,0,0,0,1,0
14117,244697,24469704,22,3,414,429,1,1,1,1,1,0
14119,161183,16118301,12,21,431,463,1,0,1,1,0,1
14120,244727,24472703,12,8,425,463,1,1,0,0,0,0
14121,244697,24469703,5,2,461,454,1,1,1,1,1,0
14122,128068,12806802,1,14,407,454,1,0,1,1,0,1
14123,244723,24472301,17,38,395,423,0,1,1,1,1,0
14124,244736,24473602,0,7,439,536,0,1,1,1,1,0
14125,208501,20850101,13,18,421,434,1,0,1,0,0,1
14126,208501,20850103,12,16,419,429,1,0,1,1,0,1
14127,208501,20850101,13,5,532,576,0,0,1,0,0,1
14128,208503,20850301,8,14,416,520,1,0,1,0,0,1
14129,209510,20951001,8,0,418,429,1,0,0,0,0,1
14130,208503,20850303,3,9,408,463,1,0,1,0,0,1
14131,244727,24472703,12,1,434,449,0,1,0,0,0,0
14132,208503,20850303,3,1,408,439,0,0,1,0,0,1
14133,208503,20850301,8,4,411,468,1,0,1,0,0,1
14134,208501,20850102,12,3,437,484,1,0,1,0,0,1
14135,244755,24475505,24,2,422,468,0,1,0,1,1,0
14136,244708,24470801,14,29,437,528,0,1,1,1,1,0
14137,208503,20850301,8,5,424,478,1,0,1,1,0,1
14141,209510,20951002,3,8,410,478,0,0,1,1,0,1
14142,209510,20951003,13,0,460,459,1,0,1,0,0,1
14143,230612,23061203,6,11,467,536,0,0,1,0,0,1
14144,209510,20951003,13,35,514,528,0,0,1,0,0,1
14145,244736,24473602,0,4,443,520,1,1,1,1,1,0
14146,244776,24477601,6,6,397,399,1,1,1,1,1,0
14147,244818,24481801,10,14,448,500,1,0,0,1,1,0
14149,212522,21252201,NA,17,425,494,1,0,0,1,1,0
14150,212522,21252205,4,15,440,528,0,0,1,1,1,0
14153,244723,24472301,17,2,422,429,1,1,1,1,1,0
14154,212522,21252202,13,1,428,459,1,0,1,0,1,0
14155,244708,24470801,14,21,408,423,0,1,1,1,1,0
14156,244806,24480603,0,3,425,478,1,1,0,1,1,0
14157,193423,19342303,12,25,448,528,0,0,1,0,0,1
14159,193423,19342303,12,21,411,513,0,0,1,1,0,1
14160,215533,21553302,15,5,478,576,0,0,1,0,0,1
14161,244799,24479904,6,1,465,489,0,1,1,0,0,0
14162,193423,19342303,12,13,465,559,1,0,1,0,0,1
14163,244806,24480605,6,8,458,459,0,1,0,1,1,0
14164,244780,24478003,2,5,478,520,1,1,1,1,1,0
14165,193422,19342201,9,7,455,506,0,0,1,0,0,1
14166,193423,19342304,13,7,461,454,1,0,1,0,0,1
14167,193422,19342203,11,15,445,494,1,0,1,0,0,1
14169,244755,24475502,7,0,413,412,1,1,1,1,1,0
14171,159171,15917104,6,12,448,536,1,0,1,0,0,1
14172,159171,15917103,10,9,487,520,1,0,1,1,0,1
14173,170295,17029504,1,25,463,473,1,0,1,0,0,1
14174,244697,24469701,6,19,360,320,0,1,1,1,1,0
14175,159171,15917105,16,4,492,494,1,0,1,0,0,1
14177,170295,17029502,14,9,424,459,0,0,1,1,0,1
14178,193422,19342203,11,13,495,547,0,0,1,0,0,1
14182,169280,16928003,7,5,453,459,1,0,1,0,0,0
14183,159171,15917105,16,35,410,412,1,0,1,1,0,1
14184,159171,15917101,10,2,436,463,0,0,1,0,0,1
14185,159171,15917104,6,9,442,520,0,0,1,1,0,1
14186,159171,15917102,8,8,436,478,1,0,1,0,0,1
14187,244723,24472302,2,23,411,434,0,1,0,1,1,0
14189,159171,15917102,8,9,447,513,0,1,1,1,0,1
14190,244708,24470804,3,6,393,384,1,1,0,1,1,0
14192,244774,24477405,6,6,393,405,1,1,0,1,1,0
14193,244708,24470802,1,8,397,434,1,1,0,1,1,0
14194,159171,15917101,10,4,416,489,1,1,1,1,0,1
14195,244806,24480603,0,10,425,478,0,1,0,1,1,0
14196,215533,21553302,15,7,453,520,0,0,1,1,0,1
14197,159171,15917103,10,4,393,484,1,0,1,0,0,1
14198,244776,24477604,9,42,398,423,1,1,0,1,1,0
14199,180344,18034402,0,4,425,489,1,0,1,0,1,0
14200,215533,21553306,0,17,443,500,1,0,1,0,0,1
14201,180344,18034402,0,3,451,484,1,0,1,0,1,0
14202,159171,15917104,6,12,490,528,0,0,1,0,0,1
14203,244697,24469705,14,3,413,444,1,1,0,1,1,0
14204,193423,19342304,13,12,427,489,1,0,1,1,0,1
14205,209510,20951005,15,4,434,463,1,0,1,1,0,1
14206,209510,20951002,3,8,400,429,1,0,1,1,0,1
14207,221571,22157105,7,4,386,434,1,0,1,0,0,1
14209,221574,22157402,8,7,442,444,1,0,1,0,0,1
14210,230612,23061201,6,2,447,528,0,0,1,0,0,1
14211,209510,20951005,15,6,503,559,1,0,1,0,0,1
14212,221571,22157103,13,6,434,459,1,0,1,0,0,1
14213,230612,23061201,6,8,428,478,1,0,1,1,0,1
14214,221574,22157404,2,3,397,463,1,0,1,1,0,1
14215,209510,20951002,3,1,538,494,1,0,1,0,0,1
14216,173312,17331203,13,7,497,602,1,0,1,0,0,1
14217,228606,22860602,13,16,410,473,1,0,1,1,0,1
14219,244697,24469704,22,14,414,418,0,1,1,1,1,0
14221,180344,18034401,5,2,442,489,0,1,1,1,1,0
14223,228606,22860601,8,7,405,405,1,1,1,0,0,1
14224,180344,18034405,1,2,411,463,1,0,1,0,1,0
14225,228606,22860604,14,3,467,576,0,0,1,0,0,1
14228,231616,23161603,20,10,422,484,1,0,1,1,0,1
14229,162184,16218401,4,7,433,489,0,0,1,0,0,1
14230,162184,16218402,5,8,390,418,0,0,1,1,0,1
14231,244831,24483103,2,6,407,454,1,1,1,0,0,0
14232,231616,23161601,12,3,418,528,1,0,1,0,0,1
14233,230612,23061201,6,11,456,506,0,1,1,1,0,1
14234,244806,24480605,6,13,456,528,1,1,0,1,1,0
14235,261927,26192704,11,10,419,468,0,0,1,0,0,1
14236,261927,26192702,13,18,445,444,0,0,1,0,0,1
14237,244755,24475506,16,1,439,473,1,1,0,1,1,0
14238,261927,26192703,3,37,455,576,0,0,1,0,0,1
14239,176329,17632901,2,1,483,576,0,0,1,0,0,1
14240,261927,26192703,3,9,398,384,0,0,1,1,0,1
14241,244818,24481801,10,26,407,439,0,1,0,1,1,0
14242,261927,26192702,13,7,445,449,0,0,1,0,0,1
14244,244799,24479901,10,18,410,444,1,1,1,0,0,0
14245,234628,23462804,10,16,455,547,0,0,1,0,0,1
14246,244755,24475503,9,1,416,520,0,1,0,1,1,0
14248,244780,24478003,2,8,456,513,1,1,1,1,1,0
14250,212522,21252201,NA,8,442,449,0,0,0,0,1,0
14251,216536,21653603,8,NA,419,473,1,0,1,0,0,1
14253,244728,24472801,1,14,411,468,0,1,1,1,1,0
14255,244796,24479602,11,3,436,500,0,1,0,0,1,0
14257,244801,24480101,0,6,480,576,0,0,1,0,0,0
14258,244727,24472704,1,10,483,520,1,1,0,0,0,0
14259,244776,24477604,9,8,421,468,1,1,0,1,1,0
14260,244839,24483902,21,5,433,513,0,1,0,0,0,0
14261,244745,24474503,1,4,458,528,0,0,0,0,0,0
14263,244727,24472701,21,7,416,449,0,1,1,1,0,0
14264,244818,24481801,10,8,410,439,1,1,0,1,1,0
14265,244799,24479902,13,0,428,489,0,1,1,0,0,0
14267,244774,24477405,6,8,393,423,1,1,0,1,1,0
14268,244776,24477606,10,1,421,463,0,1,0,1,1,0
14269,244806,24480602,20,18,470,489,0,1,0,1,1,0
14270,244776,24477605,2,16,400,412,0,1,1,1,1,0
14271,168214,16821402,6,2,465,489,0,0,1,1,0,1
14273,244796,24479604,3,0,407,478,0,1,0,1,1,0
14274,244697,24469704,22,6,428,439,1,1,1,1,1,0
14275,244776,24477607,7,15,470,473,0,1,1,1,1,0
14276,244745,24474501,5,10,414,484,1,1,0,1,0,0
14277,244745,24474504,15,1,402,494,1,1,0,1,0,0
